Date,Open,High,Low,Close,Volume,Adj Close
2010-02-11,194.880001,199.750006,194.05999599999998,198.669994,137586400,25.739595
2010-02-12,198.109995,201.639996,195.500002,200.37999299999998,163867200,25.961142000000002
2010-02-16,201.940002,203.690002,201.520006,203.399996,135934400,26.352412
2010-02-17,204.190001,204.310003,200.860004,202.550003,109099200,26.242287
2010-02-18,201.629995,203.889994,200.920006,202.929998,105706300,26.291519
2010-02-19,201.860001,203.200005,201.109997,201.669996,103867400,26.128273999999998
2010-02-22,202.339998,202.500002,199.190006,200.419994,97640900,25.966324
2010-02-23,199.999998,201.330002,195.709993,197.059998,143773700,25.531005
2010-02-24,198.229998,201.44000400000002,197.840002,200.66,115141600,25.997419
2010-02-25,197.380005,202.859997,196.889994,202.000004,166281500,26.17103
2010-02-26,202.379999,205.169996,202.000004,204.61999699999998,126865200,26.510475
2010-03-01,205.749996,209.500002,205.450003,208.990004,137523400,27.076651000000002
2010-03-02,209.929998,210.830006,207.740002,208.85,141636600,27.058512
2010-03-03,208.940002,209.869997,207.940006,209.329998,93013200,27.120701
2010-03-04,209.279997,210.919994,208.629995,210.71000299999997,91510300,27.299493
2010-03-05,214.940006,219.69999500000003,214.62999900000003,218.95000499999998,224905100,28.367064000000003
2010-03-08,220.01000200000001,220.090004,218.250002,219.079994,107472400,28.383906
2010-03-09,218.31000299999997,224.999996,217.889994,223.020004,230064800,28.894371999999997
2010-03-10,223.829996,225.48000699999997,223.19999500000003,224.83999300000002,149054500,29.130167999999998
2010-03-11,223.909998,225.500008,223.319998,225.500008,101425100,29.21568
2010-03-12,227.37001,227.72999199999998,225.75,226.600006,104080900,29.358195000000002
2010-03-15,225.38000499999998,225.500008,220.249994,223.83999599999999,123375700,29.000609000000004
2010-03-16,224.180004,224.979996,222.510006,224.44999700000002,111727000,29.079641
2010-03-17,224.899994,226.44998900000002,223.26999700000002,224.12000299999997,112739200,29.036887
2010-03-18,224.100002,224.999996,222.60999500000003,224.650002,85527400,29.105553000000004
2010-03-19,224.79000499999998,225.240002,221.23000299999998,222.25,139861400,28.79461
2010-03-22,220.46999900000003,225.999992,220.150005,224.750004,114104900,29.118509999999997
2010-03-23,225.640011,228.780003,224.100002,228.359993,150607800,29.586218
2010-03-24,227.64000299999998,230.200008,227.50998700000002,229.37000299999997,149445100,29.717075
2010-03-25,230.919998,230.970013,226.250011,226.649994,135571100,29.364671
2010-03-26,228.949993,231.950008,228.55001099999998,230.899998,160218800,29.9153
2010-03-29,232.999992,233.86999900000004,231.619987,232.389992,135186100,30.108342999999998
2010-03-30,236.599995,237.479988,234.250008,235.84999100000002,131827500,30.556619
2010-03-31,235.490009,236.610008,234.459999,235.000011,107664900,30.446496000000003
2010-04-01,237.41,238.73000299999998,232.75,235.96999399999999,150786300,30.572165999999996
2010-04-05,234.980011,238.509998,234.76999300000003,238.48999799999999,171126900,30.898657
2010-04-06,238.20000499999998,240.23999799999999,237.000004,239.540009,111754300,31.034696000000004
2010-04-07,239.54999500000002,241.92001000000002,238.659988,240.600006,157125500,31.172029
2010-04-08,240.440002,241.540001,238.040001,239.95000499999998,143247300,31.087815000000003
2010-04-09,241.430012,241.889996,240.46000299999997,241.789993,83545700,31.326203000000003
2010-04-12,242.19998900000002,243.069996,241.809994,242.29000499999998,83256600,31.390984000000003
2010-04-13,241.860008,242.80000299999998,241.110004,242.43000800000002,76552700,31.409122999999997
2010-04-14,245.28000600000001,245.810005,244.06999199999998,245.690002,101019100,31.831485999999998
2010-04-15,245.77999100000002,249.02999900000003,245.509998,248.92001000000002,94196200,32.249965
2010-04-16,248.569988,251.140007,244.55000299999998,247.400002,187636400,32.053033
2010-04-19,247.03000600000001,247.88999900000002,241.76999300000003,247.07000699999998,141731100,32.010279
2010-04-20,248.540001,249.250004,242.960007,244.590004,184581600,31.688971000000002
2010-04-21,258.799995,260.249989,255.72999199999998,259.22000499999996,245597800,33.584427000000005
2010-04-22,258.240009,266.750004,256.199989,266.46999700000003,198356200,34.523733
2010-04-23,267.990005,272.180008,266.999996,270.82999,199238900,35.088612
2010-04-26,271.880001,272.459988,268.19001000000003,269.5,119767200,34.916299
2010-04-27,267.269989,267.839989,260.520008,262.039989,177335900,33.949783000000004
2010-04-28,263.250004,264.000008,256.410007,261.600006,189600600,33.892779
2010-04-29,263.020012,270.000011,262.010002,268.64000699999997,139710200,34.804879
2010-04-30,269.310009,270.57001099999997,260.999992,261.090008,135615900,33.826704
2010-05-03,263.840004,267.87998999999996,262.880009,266.34999500000004,113585500,34.508186
2010-05-04,262.889996,263.290005,256.749989,258.679993,180954900,33.514464000000004
2010-05-05,253.03001,258.14000699999997,248.72999199999998,255.98999799999999,220775800,33.165949
2010-05-06,253.830002,258.249996,199.249994,246.249989,321465200,31.904038
2010-05-07,243.71001099999998,246.569996,225.20998799999998,235.860004,419004600,30.557916
2010-05-10,250.25,254.649994,248.529987,253.99000499999997,246076600,32.906831
2010-05-11,251.83999599999999,259.89000699999997,250.499992,256.51999700000005,212226700,33.234615999999995
2010-05-12,259.240005,263.130001,258.699993,262.090004,163594900,33.956263
2010-05-13,263.21999,265.000004,256.399994,258.360012,149928100,33.473007
2010-05-14,255.159992,256.47999599999997,249.499996,253.819988,189840700,32.884803999999995
2010-05-17,254.700008,256.17998900000003,247.70999500000002,254.219997,190708700,32.936628999999996
2010-05-18,256.980007,258.550003,250.25998700000002,252.360008,195669600,32.695648999999996
2010-05-19,249.499996,252.919994,244.85001,248.33999599999999,256431700,32.174818
2010-05-20,241.88000899999997,243.849987,236.209999,237.75999500000003,320728800,30.804078000000004
2010-05-21,232.819988,244.499989,231.349995,242.31999199999998,305972800,31.394869
2010-05-24,247.27999900000003,250.900002,246.26000200000001,246.75998700000002,188559700,31.970113
2010-05-25,239.34999100000002,246.75998700000002,237.16000699999998,245.220005,262001600,31.770594
2010-05-26,250.080009,252.12999,243.750011,244.109993,212663500,31.626781
2010-05-27,250.599995,253.89000299999998,249.11000099999998,253.34999100000002,166570600,32.823910999999995
2010-05-28,259.389996,259.400009,253.34999100000002,256.880005,203903700,33.281258
2010-06-01,259.690002,265.939999,258.95999900000004,260.830002,219118200,33.793018
2010-06-02,264.53999300000004,264.799999,260.32999,263.949993,172137000,34.197243
2010-06-03,265.180008,265.550003,260.409992,263.11998700000004,162526700,34.089707000000004
2010-06-04,258.209995,261.900013,254.629993,255.96001099999998,189576100,33.162064
2010-06-07,258.289997,259.14999,250.550007,250.940002,221735500,32.511674
2010-06-08,253.240002,253.79998799999998,245.650002,249.330006,250192600,32.303084000000005
2010-06-09,251.47000099999997,251.899998,242.490009,243.20001200000002,213657500,31.508884000000002
2010-06-10,244.83999599999999,250.98000299999998,242.19998900000002,250.510006,194089000,32.455964
2010-06-11,248.23000699999997,253.859989,247.369987,253.50999500000003,136439800,32.844640999999996
2010-06-14,255.96001099999998,259.14999,254.010006,254.27999900000003,150740100,32.944402000000004
2010-06-15,255.64000299999998,259.850006,255.5,259.690002,146268500,33.64532
2010-06-16,261.09999500000004,267.75,260.629997,267.249989,195919500,34.624789
2010-06-17,270.59999799999997,272.899998,269.5,271.86998700000004,218213800,35.223354
2010-06-18,272.249996,274.999992,271.41999100000004,274.07001099999997,196155400,35.508388000000004
2010-06-21,277.68998700000003,279.009991,268.72999599999997,270.170002,194122600,35.003104
2010-06-22,272.160007,275.97000099999997,271.499992,273.850006,179315500,35.479884000000006
2010-06-23,274.58000899999996,274.660011,267.89999,270.969994,192114300,35.106751
2010-06-24,271.000008,273.200005,268.09999500000004,268.999989,178569300,34.851518
2010-06-25,270.06001299999997,270.27000400000003,265.810009,266.699989,137485600,34.553531
2010-06-28,266.930008,269.749992,264.519993,268.299999,146237000,34.760827
2010-06-29,264.12001000000004,264.390003,254.299999,256.170002,283336200,33.18927
2010-06-30,256.709988,257.96999,250.00999500000003,251.530003,184863000,32.588114000000004
2010-07-01,254.299999,254.80001099999998,243.220013,248.48,255724000,32.192957
2010-07-02,250.49000499999997,250.929989,243.20001200000002,246.93999100000002,173460700,31.993434000000004
2010-07-06,251.000004,252.799992,246.16,248.62999,153808900,32.21239
2010-07-07,250.49000499999997,258.770008,249.749989,258.670006,163639000,33.51317
2010-07-08,262.48,262.900009,254.88999900000002,258.089993,184536100,33.438024
2010-07-09,256.889992,259.899994,255.159992,259.61998700000004,108330600,33.636249
2010-07-12,258.53000299999997,261.84999799999997,254.860012,257.29000099999996,140719600,33.334377
2010-07-13,256.319992,256.399994,246.42999300000002,251.79999500000002,297731000,32.623094
2010-07-14,249.379993,255.800007,249.000011,252.73000299999998,203011900,32.743586
2010-07-15,248.23000699999997,256.969994,247.299999,251.450001,206216500,32.577749
2010-07-16,253.18,254.97000099999997,248.410011,249.900005,259964600,32.376932000000004
2010-07-19,249.88000499999998,249.88000499999998,239.60001,245.58001299999998,256119500,31.817235999999998
2010-07-20,242.900005,252.899994,240.010006,251.890011,268737700,32.634757
2010-07-21,265.089993,265.149994,253.999992,254.23999799999999,296417800,32.93922
2010-07-22,257.679996,259.999996,255.31000899999998,259.02,161329700,33.558515
2010-07-23,257.089996,260.380005,256.279991,259.939995,133347200,33.677709
2010-07-26,259.999996,260.09999799999997,257.710011,259.280006,105137900,33.592201
2010-07-27,260.870003,264.799999,260.300003,264.08000899999996,146192900,34.214087
2010-07-28,263.669987,265.990013,260.249989,260.959991,129996300,33.809859
2010-07-29,260.70999900000004,262.64999,256.099987,258.10999300000003,160951700,33.440615
2010-07-30,255.889996,259.699989,254.900013,257.25,112052500,33.329194
2010-08-02,260.440006,262.589989,259.61998700000004,261.84999799999997,107013900,33.925168
2010-08-03,261.01000600000003,263.259991,259.42001,261.93,104413400,33.935533
2010-08-04,262.840008,264.279987,260.30998999999997,262.980011,105093800,34.071571999999996
2010-08-05,261.72999599999997,263.17998900000003,260.549995,261.700008,72274300,33.905736
2010-08-06,259.779991,261.48999,257.630009,260.090012,111224400,33.697145
2010-08-09,261.48000299999995,262.15000499999996,259.57,261.749996,75782000,33.912212
2010-08-10,259.850006,260.449993,257.550007,259.409996,112980000,33.609043
2010-08-11,255.399998,255.68999100000002,249.80999,250.18999900000003,155013600,32.414504
2010-08-12,246.68999900000003,253.099998,246.11999900000004,251.790009,133730100,32.6218
2010-08-13,251.650005,251.87999700000003,249.09,249.099987,88717300,32.273282
2010-08-16,247.580006,250.00999500000003,246.62001,247.640007,79607500,32.084128
2010-08-17,250.080009,254.629993,249.19998900000002,251.970013,105660100,32.645122
2010-08-18,252.360008,254.669994,251.57998999999998,253.070011,84924000,32.787637
2010-08-19,252.83999300000002,253.48000699999997,248.680004,249.88000499999998,106676500,32.374340999999994
2010-08-20,249.390007,253.919991,249.000011,249.63999900000002,96057500,32.343246
2010-08-23,251.790009,252.0,245.249992,245.799992,103510400,31.845737
2010-08-24,242.66998700000002,243.000008,238.650002,239.930004,150641400,31.085224
2010-08-25,238.040001,243.98998999999998,237.200008,242.889992,149216900,31.468718
2010-08-26,245.44999700000002,245.750004,240.27999900000003,240.27999900000003,116626300,31.130569
2010-08-27,241.749992,242.610012,235.559998,241.62000299999997,137097800,31.304178999999998
2010-08-30,240.76001000000002,245.750004,240.68000800000002,242.499996,95822300,31.418190999999997
2010-08-31,241.849995,244.55999,240.349987,243.10001,105196700,31.495928000000003
2010-09-01,247.46999,251.45998799999998,246.280003,250.330002,174259400,32.432643
2010-09-02,251.26001000000002,252.169991,248.569988,252.169991,103856900,32.671031
2010-09-03,255.090004,258.77999500000004,254.500004,258.770008,130197200,33.526126
2010-09-07,256.63999900000005,259.52999900000003,256.250004,257.81001299999997,85639400,33.401749
2010-09-08,259.779991,264.390003,259.100002,262.92001,131637800,34.063798
2010-09-09,265.040005,266.520012,262.92001,263.07,109643800,34.083231
2010-09-10,263.190002,264.499992,261.40000200000003,263.410007,96885600,34.127282
2010-09-13,265.819996,268.27999900000003,265.759995,267.039997,97195000,34.597582
2010-09-14,266.209991,269.170006,265.519989,268.059994,102037600,34.729732
2010-09-15,268.17001,270.379993,267.839989,270.21999,107342200,35.009581
2010-09-16,270.23999,276.66999100000004,269.5,276.56998799999997,163025800,35.832283000000004
2010-09-17,277.68998700000003,277.96000699999996,273.67998900000003,275.36998700000004,158619300,35.676812
2010-09-20,276.07999,283.780006,275.84999799999997,283.230007,164669400,36.695153000000005
2010-09-21,283.860008,287.34999500000004,282.789997,283.769993,167018600,36.765113
2010-09-22,282.709995,287.97999599999997,282.409988,287.750004,146322400,37.280761
2010-09-23,286.329998,292.759998,286.000004,288.91999100000004,196529200,37.432344
2010-09-24,292.10001,293.53000299999997,290.549988,292.31998799999997,162372000,37.872846
2010-09-27,293.98,294.73000299999995,291.009998,291.159988,120708700,37.722557
2010-09-28,291.769989,291.769989,274.999992,286.859997,258760600,37.165452
2010-09-29,287.229992,289.809998,286.000004,287.369995,117411000,37.231528000000004
2010-09-30,288.999992,289.999989,281.249989,283.749992,168347900,36.762522
2010-10-01,286.149994,286.57999,281.349991,282.52000400000003,112035700,36.603165000000004
2010-10-04,281.60001,282.900013,277.769989,278.639996,108825500,36.100473
2010-10-05,281.999992,289.449989,281.81998799999997,288.939991,125491800,37.434934999999996
2010-10-06,289.589993,291.98999399999997,285.259987,289.19001000000003,167717200,37.467328
2010-10-07,290.339996,290.48,286.910011,289.21999700000003,102099900,37.471213
2010-10-08,291.709988,294.500011,289.999989,294.06998799999997,164600800,38.099576
2010-10-11,294.73999,297.23999399999997,294.599987,295.360004,106938300,38.266709999999996
2010-10-12,295.409992,299.499992,292.490005,298.539997,139636000,38.678708
2010-10-13,300.200008,301.959995,299.799999,300.14000699999997,157523100,38.886005
2010-10-14,301.690002,302.469994,300.400013,302.30998999999997,108824100,39.167147
2010-10-15,307.43998700000003,315.0,304.909996,314.73999399999997,230548500,40.777572
2010-10-18,318.470013,319.000011,314.289997,317.999989,273252700,41.199936
2010-10-19,303.40000200000003,313.770012,300.02000400000003,309.48999399999997,308196000,40.097384999999996
2010-10-20,308.999996,314.249996,306.86998700000004,310.529991,180406100,40.232126
2010-10-21,312.35999300000003,314.73999399999997,306.799999,309.520008,137865000,40.101273
2010-10-22,309.07001099999997,310.03999300000004,306.299988,307.47000099999997,93194500,39.835675
2010-10-25,309.090012,311.600002,308.44001000000003,308.839993,98115500,40.013171
2010-10-26,306.86998700000004,309.740013,305.650013,308.049988,98232400,39.910818
2010-10-27,307.65000499999996,309.89999,305.59999799999997,307.83000899999996,99750700,39.882318
2010-10-28,307.950012,308.0,300.899998,305.23999,137762800,39.546756
2010-10-29,304.230007,305.880005,300.87001000000004,300.98,107627800,38.994834000000004
2010-11-01,302.22000099999997,305.59999799999997,302.200001,304.179993,105972300,39.409423
2010-11-02,307.000004,310.19001000000003,307.000004,309.360004,108482500,40.080543
2010-11-03,311.37001000000004,312.880005,308.52999900000003,312.800003,127087100,40.526228
2010-11-04,315.449997,320.18001200000003,315.029987,318.270008,160622000,41.234919
2010-11-05,317.990002,319.57001099999997,316.75,317.130009,90313300,41.087222
2010-11-08,317.199997,319.769989,316.759987,318.620003,70439600,41.280264
2010-11-09,321.049992,321.300011,314.499989,316.079998,95886000,40.951183
2010-11-10,316.64001099999996,318.769993,313.550007,318.03000299999997,96056800,41.203824
2010-11-11,315.0,318.399998,314.249996,316.649998,90321000,41.025032
2010-11-12,315.999996,316.500008,303.629993,308.029987,198961700,39.908227000000004
2010-11-15,308.460011,310.540005,306.27,307.040005,100901500,39.779965000000004
2010-11-16,305.72000099999997,307.599991,299.31998799999997,301.59,164412500,39.073865000000005
2010-11-17,301.200005,303.990002,297.76000600000003,300.499989,119862400,38.932644
2010-11-18,305.199989,309.669998,304.689991,308.429996,123622800,39.960052000000005
2010-11-19,307.970013,308.400009,305.23999,306.730011,96210800,39.739802000000005
2010-11-22,306.679996,313.35998900000004,305.869991,313.35998900000004,98268800,40.598779
2010-11-23,310.449989,311.749992,306.559994,308.73000299999995,129861900,39.998921
2010-11-24,312.000011,315.400009,311.749992,314.799995,103431300,40.785346000000004
2010-11-26,313.739998,317.700008,312.940006,315.0,59396400,40.811259
2010-11-29,315.500011,317.48000299999995,311.379997,316.870003,111446300,41.053535
2010-11-30,313.53999300000004,314.360012,310.869999,311.15000499999996,125464500,40.312455
2010-12-01,315.269993,317.749996,315.0,316.40000499999996,115437700,40.992643
2010-12-02,317.529991,319.000011,314.89001099999996,318.15000499999996,115709300,41.219372
2010-12-03,317.01000600000003,318.64999,316.340004,317.440002,85523200,41.127384
2010-12-06,318.640003,322.329994,318.419998,320.149998,112120400,41.47849
2010-12-07,323.799988,323.990005,318.119991,318.21000699999996,97863500,41.227146000000005
2010-12-08,319.63001299999996,321.02000400000003,317.110008,321.009991,80483900,41.589909999999996
2010-12-09,322.12998999999996,322.500011,319.020012,319.760002,73537800,41.427962
2010-12-10,319.650013,321.049992,318.600002,320.559994,65627800,41.531609
2010-12-13,324.36998700000004,325.05998999999997,321.000004,321.670006,109953900,41.675422
2010-12-14,321.730007,322.540012,319.000011,320.29000099999996,87752000,41.496629
2010-12-15,320.000008,322.999996,319.190002,320.35998900000004,104328000,41.505696
2010-12-16,321.089993,322.61000099999995,320.10001,321.249996,80507700,41.621005
2010-12-17,321.630005,321.790009,320.23,320.610008,96732300,41.538089
2010-12-20,321.599991,323.249989,318.230007,322.209991,96402600,41.745382
2010-12-21,322.999996,324.389988,322.049988,324.199997,64088500,42.003206
2010-12-22,324.36000099999995,325.72000499999996,323.549995,325.159992,66480400,42.127583
2010-12-23,324.999989,325.15000499999996,323.169987,323.60001,55789300,41.925472
2010-12-27,322.850006,325.439999,321.519989,324.680008,62454000,42.065396
2010-12-28,325.909996,326.66,325.05998999999997,325.470013,43981000,42.167749
2010-12-29,326.21999,326.450008,325.099991,325.290009,40784800,42.144427
2010-12-30,325.48,325.509987,323.050011,323.660011,39373600,41.933246000000004
2010-12-31,322.950008,323.480007,321.309998,322.56001299999997,48377000,41.790729999999996
2011-01-03,325.640003,330.260002,324.840012,329.57,111284600,42.698941
2011-01-04,332.439999,332.5,328.149994,331.290012,77270200,42.921785
2011-01-05,329.549999,334.339989,329.500011,334.000008,63879900,43.272890999999994
2011-01-06,334.71999700000003,335.249996,332.900009,333.729988,75107200,43.237907
2011-01-07,333.98999399999997,336.34999500000004,331.900013,336.120003,77982800,43.547557
2011-01-10,338.829998,343.229992,337.169987,342.450001,112140000,44.367668
2011-01-11,344.87998999999996,344.959991,339.470013,341.639996,111027000,44.262724
2011-01-12,343.249992,344.429993,342.000004,344.420006,75647600,44.622901
2011-01-13,345.159996,346.640003,343.850006,345.680008,74195100,44.786147
2011-01-14,345.88999900000005,348.479992,344.440006,348.479992,77210000,45.148911
2011-01-18,329.520012,344.759987,326.000011,340.650013,470249500,44.134463000000004
2011-01-19,348.350002,348.59999500000004,336.879993,338.840012,283903200,43.89996
2011-01-20,336.429996,338.299999,330.119999,332.680004,191197300,43.101872
2011-01-21,333.769989,334.880001,326.63001299999996,326.72000099999997,188600300,42.329696999999996
2011-01-24,326.869991,337.449993,326.72000099999997,337.449993,143670800,43.71987
2011-01-25,336.329994,341.439991,334.570007,341.39999,136717000,44.231629
2011-01-26,342.95999900000004,345.600006,341.499992,343.850006,126718900,44.549052
2011-01-27,343.779991,344.689999,342.83000899999996,343.209991,71256500,44.466132
2011-01-28,344.169987,344.40000499999996,333.53001,336.100002,148014300,43.544965000000005
2011-01-31,335.799995,340.040012,334.299988,339.319996,94311700,43.962146000000004
2011-02-01,341.299988,345.649994,340.980007,345.030006,106658300,44.701933000000004
2011-02-02,344.449993,345.250011,343.549999,344.320004,64738800,44.609945
2011-02-03,343.799992,344.240002,338.549992,343.44001000000003,98449400,44.495933
2011-02-04,343.639988,346.700005,343.509998,346.5,80460100,44.892384
2011-02-07,347.889992,353.250008,347.63999900000005,351.87998999999996,121255400,45.589413
2011-02-08,353.680004,355.519993,352.150009,355.200012,95260200,46.019554
2011-02-09,355.189999,358.999992,354.869991,358.16,120686300,46.403048999999996
2011-02-10,357.389996,359.999989,348.000008,354.539997,232137500,45.934043
2011-02-11,354.749989,357.799992,353.54000099999996,356.85001,91893200,46.233327
2011-02-14,356.790009,359.48000299999995,356.71000699999996,359.179996,77604100,46.535199
2011-02-15,359.19001000000003,359.97000099999997,357.549999,359.900013,71043700,46.628484
2011-02-16,360.800007,364.899994,360.5,363.129993,120289400,47.046959
2011-02-17,357.249992,360.270008,356.519989,358.300003,132645800,46.421188
2011-02-18,358.70999900000004,359.500004,349.519989,350.56001299999997,204014300,45.418397999999996
2011-02-22,342.149994,345.40000200000003,337.720013,338.60999300000003,218138900,43.870159
2011-02-23,338.76999700000005,344.64001099999996,338.60999300000003,342.619991,167963600,44.389692
2011-02-24,344.01999700000005,345.150009,338.36998700000004,342.879997,124975200,44.423378
2011-02-25,345.259998,348.430004,344.799988,348.160011,95004700,45.107455
2011-02-28,351.240002,355.049995,351.119999,353.21000699999996,100768500,45.76173
2011-03-01,355.47000499999996,355.71999700000003,347.68,349.309998,114034200,45.256446000000004
2011-03-02,349.95999900000004,354.350006,348.39999,352.119995,150647700,45.620508
2011-03-03,357.189991,359.789997,355.920002,359.560005,125197100,46.584433000000004
2011-03-04,360.070004,360.290009,357.750004,359.999989,113316700,46.641436999999996
2011-03-07,361.399994,361.669987,351.30998999999997,355.35998900000004,136530800,46.040281
2011-03-08,354.909992,357.400009,352.250011,355.759998,89079200,46.092106
2011-03-09,354.68998700000003,354.760002,350.599987,352.46999,113326500,45.665853999999996
2011-03-10,349.120007,349.770008,344.89999,346.66999100000004,126884800,44.914408
2011-03-11,345.330013,352.32,344.999992,351.990005,117770100,45.603667
2011-03-14,353.179993,356.479988,351.30998999999997,353.560001,108989300,45.807075
2011-03-15,342.100006,347.840004,340.099987,345.42998900000003,180270300,44.753754
2011-03-16,342.000004,343.0,326.259991,330.01001,290502800,42.755949
2011-03-17,336.830006,339.60998900000004,330.660011,334.639996,164855600,43.355808
2011-03-18,337.13001299999996,338.199997,329.999996,330.669998,188303500,42.841456
2011-03-21,335.990013,339.740005,335.26001,339.299995,102350500,43.959555
2011-03-22,342.55998999999997,342.619991,339.139992,341.200012,81480700,44.20572
2011-03-23,339.27999500000004,340.21999,335.950012,339.190006,93249100,43.945305
2011-03-24,341.849987,345.999989,338.860012,344.97000499999996,101178000,44.694159
2011-03-25,348.069996,352.059994,347.020012,351.540009,112227500,45.545365999999994
2011-03-28,353.15000499999996,354.319992,350.44001000000003,350.44001000000003,77338800,45.40285
2011-03-29,347.66,350.959995,346.05998999999997,350.959995,88225200,45.470219
2011-03-30,350.639988,350.879993,347.439995,348.630009,82351500,45.168347
2011-03-31,346.359997,349.799995,346.05998999999997,348.51000600000003,68504800,45.1528
2011-04-01,351.110012,351.589996,343.300007,344.560009,104665400,44.641040000000004
2011-04-04,344.30998999999997,344.60001,338.40000200000003,341.189999,115021200,44.204423
2011-04-05,336.990009,342.249996,336.0,338.88999900000005,120682800,43.906436
2011-04-06,341.220013,343.899994,337.13999900000005,338.03999300000004,100634800,43.79631
2011-04-07,338.09999500000004,340.430008,336.029987,338.079994,93361800,43.801491999999996
2011-04-08,339.92001,340.15000200000003,333.949993,335.060005,94383800,43.410224
2011-04-11,334.060009,335.670006,330.01999700000005,330.799988,99736700,42.858298
2011-04-12,330.48999399999997,333.729988,330.200001,332.399998,106409800,43.065594
2011-04-13,335.02000400000003,336.140003,332.52,336.12998999999996,86555000,43.548851
2011-04-14,334.799999,336.0,332.05998999999997,332.419998,75450200,43.068186
2011-04-15,333.299992,333.63999900000005,326.800003,327.459991,113401400,42.425569
2011-04-18,326.099987,332.230007,320.160011,331.84999799999997,152474700,42.994337
2011-04-19,333.099987,337.979992,331.709995,337.85998900000004,104844600,43.772988
2011-04-20,343.509998,345.749996,341.499992,342.41,175166600,44.362486
2011-04-21,355.000008,355.129997,348.519993,350.699989,188452600,45.436533000000004
2011-04-25,350.340008,353.749992,350.300007,353.010002,66636500,45.735817
2011-04-26,353.620003,354.98999399999997,349.34999799999997,350.42001,84700000,45.400259000000005
2011-04-27,352.239998,352.349987,347.099987,350.14999,89053300,45.365275
2011-04-28,346.190006,349.750008,345.52000400000003,346.749992,90239800,44.924772999999995
2011-04-29,346.780006,353.949997,346.66999100000004,350.12998999999996,251586300,45.362684
2011-05-02,349.73999399999997,350.46999700000003,345.500004,346.27999500000004,110678400,44.863881
2011-05-03,347.98999399999997,349.89001099999996,345.620007,348.200012,78337000,45.112637
2011-05-04,348.259987,351.830002,346.880009,349.570004,97312600,45.290133000000004
2011-05-05,348.39999,350.950008,346.050003,346.749992,83992300,44.924772999999995
2011-05-06,349.690006,350.0,346.21000699999996,346.660004,70033600,44.913114
2011-05-09,347.860004,349.200008,346.529987,347.59999799999997,51186800,45.0349
2011-05-10,348.889988,349.690006,346.660004,349.450001,70522900,45.274584999999995
2011-05-11,349.02000400000003,350.0,345.239998,347.23000299999995,84000000,44.986963
2011-05-12,346.119991,347.11998700000004,342.26999700000005,346.56998799999997,80500000,44.901452
2011-05-13,345.660007,346.250008,340.350006,340.499996,81529000,44.115027000000005
2011-05-16,339.199993,341.220013,332.600002,333.299992,112443800,43.182196999999995
2011-05-17,331.999989,336.140003,330.73,336.140003,113083600,43.550148
2011-05-18,336.46999700000003,341.049995,336.0,339.869995,83694100,44.033404
2011-05-19,342.080006,342.41,338.669994,340.53001,65292500,44.118915
2011-05-20,339.560001,340.949993,335.02000400000003,335.220009,84492100,43.430954
2011-05-23,329.970009,335.98,329.42001,334.39999,95900000,43.324713
2011-05-24,335.499989,335.899998,331.34,332.190006,80481800,43.038388
